tweet_id,text,intent,historical_reply
1623368,"@AppleSupport i keep getting ""unable to make purchase from ITunes"" pop ups. why?",media_music,@497280 We'll help get you on the right path! Reach out to iTunes support team by clicking here: https://t.co/SDIe7UiyJN
764896,@AppleSupport I’m trying to help my sister.  She’s getting my old iPhone tomorrow.  Switching from an iPhone 5C to the 7plus.  She doesn’t want to create a new account. But has 100 contacts she no longer needs.  Any ideas to delete them quickly with as little hassle as can be?,account_authentication,@201000 How kind of you to help your sister prepare for her new iPhone! Do you know if she uses iCloud to back up her contacts?
43365,@AppleSupport why is my phone turning “I️” to I️ ??? I️ didn’t do anything for this to start happening why would y’all do this on your own?,general_support,@125613 We'd like to help. Which iOS version is installed on your iPhone currently?
429162,"@AppleSupport So many bugs since the update, my alarm won’t even work, doesn’t recognise playing music",ios_update,@217058 Please DM us with more details on those issues you're facing and we would be happy to help out! https://t.co/GDrqU22YpT
1122776,Hi @AppleSupport do i have to always calibrate my iphone battery monthly to keep battery healthy?,battery,@384802 Thank you for contacting us about your battery. We'll be glad to help. Can you tell us the steps you're taking to calibrate?
260032,Dear @AppleSupport I hate you. Sincerely every #iphone owner that you did a stupid update on &amp; now we have no #Battery. #updatesucks #apple,battery,@177863 We'd love to help. DM us what iOS version you're on and we'll help. https://t.co/GDrqU22YpT
548060,Mais alguém que tenha iPhone e não ta conseguindo atualizar/baixar apps?! @AppleSupport help us!,device_hardware,"@247522 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
97085,@AppleSupport “Trash” button on email notification does not work on latest iOS.,device_hardware,@137196 Thanks for reaching out about this issue. What happens when you try to delete an email? Do you get an error message?
363763,@AppleSupport come on get it together with this new update and fix this battery draining issue! #ios1102,battery,@202205 We're happy to look into this with you. Send us a DM. https://t.co/GDrqU22YpT
97017,@AppleSupport I was supposed to get an answer from Engineering as to why my iCloud drive isnt working. Grady has been an amazing help but my case isn't resolved one bit yet. Case number 100360325798,account_authentication,@137177 Thank you for getting in touch with us. Please send us a DM including the country you're in. We'll continue there. https://t.co/GDrqU22YpT
546694,Why do I have this wonky screen and stuck in a white screen afterwards and it would not start ? #MacBookPro @AppleSupport https://t.co/beTlQ3pojL,device_hardware,@247133 We're here to help. What macOS version is your MacBook Pro running &amp; how long has it been sitting like this?
282856,@AppleSupport @183389 Is this a new feature in iOS 11 or some kind of phishing scam? https://t.co/gNuKuaBnXw,ios_update,@183388 The warning is there to indicate that the site could potentially be a phishing scam. For more on phishing: https://t.co/LNMCdqt6fD
2015991,"@115858 @AppleSupport Why’s the iPhone 10 glitch and freeze all the time, can’t even see the time on the status bar😂 #notcheap https://t.co/1f79yO3zTW",app_crash_performance,"@596156 Let's look into this together. Send us a DM with the iOS version your iPhone X is running, and we'll go from there. https://t.co/GDrqU22YpT"
1132185,"@AppleSupport Yes it has. I also had issues last week of my phone randomly resetting itself for no reason. Happened twice while at the gym, music was on",media_music,@386791 Thank you for that information. Let's take a closer look in DM and continue working together there. https://t.co/GDrqU22YpT
371132,@AppleSupport why does the command center only disconnect Bluetooth/WiFi and not turn it the hell off? Fix iOS 11 please.,ios_update,"@203884 Thanks for reaching out to us. For info on Bluetooth and Wi-Fi in the Control Center, see this link: https://t.co/G7BHuQnDS6"
210914,@AppleSupport iPhone 6 iOS 11,ios_update,@165935 Let's look into this together. Go to Settings &gt; General &gt; Accessibility &gt; Display Accommodations. Is Auto-Brightness ON or OFF?
366166,"@AppleSupport I used the phone the same way before and after the update , but the battery life now is too much less than before",battery,@202732 Understood. Did you double verify your settings to make sure they haven’t changed since updating to iOS 11? Let us know via a DM. https://t.co/GDrqU22YpT
161307,"@AppleSupport Frustrated,  can't figure out how to book an appt with genius bar in Sugar Land, TX",general_support,@153216 Let us help you with that Genius Bar appointment. DM us so we can get started: https://t.co/GDrqU22YpT
2834462,"@AppleSupport @118845 hi very disappointed again my beats 3 purchased in August replaced by Apple October and again have stopped working for £170 these are junk I want my money back they are rubbish.
These won’t even turn on or charge.",purchase_billing,"@789031 We don't want you to be left with your Beats not working, especially after a replacement. Let's chat over in Direct Message and we'll see what can be done. https://t.co/GDrqU22YpT"
40560,Hey @AppleSupport why can’t I download podcasts from @1922 ? New update is terrible https://t.co/AWxHdxT0Q2,ios_update,@124904 Thank you for reaching out to us. Which software version are you using? Does this happen when downloading all episodes?
553537,@AppleSupport @115858 I already tried holding down the volume and power button to restart it and that’s when it did it just now.,device_hardware,@249100 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.
90560,"So every time I go on YouTube and I watch any kind of video, the video stops like it pauses on its own. Idk if it’s a glitch or something. #apple @AppleSupport I’m guessing it’s from the newest beta.",general_support,"@135597 Hey, we'd like to learn some more details on what's going on so that we can help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT"
1712953,@AppleSupport So what about the random freezing of the phone? Phone freezes up and gets stuck for about 20 seconds before I can do anything,app_crash_performance,@518828 We know how important it is to have your device working as expected. Does the freezing occur during a specific use or app?
518335,11.1.2 keeps crashing on my iphone 7 @115858 @AppleSupport,app_crash_performance,@239548 We're here to help. we'd like to look into this with you. When did this start happening and when did you last update your iPhone's iOS? What apps are you using when you notice the behavior? Is the iPhone restarting or just the app restarting? Please reply in DM. https://t.co/GDrqU2kzhr
2783296,@AppleSupport Same for music,media_music,@777200 Let's restart your iPhone and see if this is still happening. Here's the steps for how to do so: https://t.co/n9BF3L9h6y Let us know if you continue to experience the same behavior.
2116320,"@AppleSupport I cannot download iTunes on my PC, please assist",media_music,"@528980 What operating system are you tryign to download iTunes for? Are you getting any errors? Let us know, we'll help out."
229213,"@AppleSupport Thanks! 6S, 11.0.2",general_support,"@170664 Got it. Next, can you please tell us how often does this issue occur?"
596919,@AppleSupport I keep getting this when I try and activate Messages. The Green bothers the heck out of me. I just want my blue Messages back. 😰 https://t.co/RxezCVZYip,notifications_messages,"@261506 You’ve come to the right place. We’re happy to help you work towards activating iMessages. Thanks for the great screenshot, also. 

Try turning off Wi-Fi calling, and following the steps in this article, and DM us the results: https://t.co/jhvYu3nzpA"
1531066,@AppleSupport Just randomly happens and it stays also touch is very slow,app_crash_performance,@474980 We want to look at this further via DM. https://t.co/GDrqU22YpT
2622781,@AppleSupport I’m trying to install latest iTunes version but it showed like this. Any clue? https://t.co/nBr7BgTFF9,media_music,"@740976 We're here for you. To start, let's try the steps in this article: https://t.co/UnjgkUaHrZ"
2453632,@AppleSupport Am I right that Apple Watch doesn't support standalone podcast playback?  How is that possible? Glaring miss.,media_music,"@702932 While that isn't currently an option, we love suggestions! Please leave those for us here: https://t.co/eTPVYVFyd8"
152954,@AppleSupport hi I've had a phone repaired &amp; the courier has signed for it on my behalf. I need to escalate this as it's not been delivered . Could you please assist?,general_support,@150991 We'd like to help. DM us more about what's going on and we'll go from there. https://t.co/GDrqU22YpT
300645,"@AppleSupport Yes, my current software is 11.0.2. This back button stickiness has basically started after ios 11. Also the deep linking b/n apps. Thanks.",ios_update,@187681 Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
299700,"@AppleSupport I have an iPhone 7, pls allow downgrading back to iOS10. I can’t downgrade my watch S2 but I can sell it (WatchOS4 is garbage too)",device_hardware,@187441 We can help with each issue. Please send us a DM and we'll continue there. https://t.co/GDrqU22YpT
959335,"@AppleSupport I joined apple music a while ago but its been asking me to sub again. Should I rejoin?Signed in/out, reset phone but no change",app_crash_performance,@347606 We can help. Are you signed in to your device with the same Apple ID that was used to sign up for Apple Music?
395641,@AppleSupport might need to look into another iOS update. My vmail plays incorrect messages when I clearly have the right one selected.,ios_update,"@209638 Let's sort this out. To begin, let us know the iOS version your device is on now. Find that info in Settings &gt; General &gt; About."
388535,@18244 hey buddy ..how do one force close apps on IOS 11.0.2 ?Usual slide up to close is not there @AppleSupport @115858,ios_update,@207932 We can help. DM us and give us some details on what happens when you try to force close apps? https://t.co/GDrqU22YpT
252889,@AppleSupport That’s one of the first things I did. Still sporadic.,general_support,@176096 We appreciate your reply. Does this happen with one contact in particular or different contacts? Please let us know in DM. https://t.co/GDrqU22YpT
149966,@AppleSupport Restored backup. I’m afraid if I configure as new I will lose all my training/health data. Am I right?,general_support,"@118246 Let's go ahead and get your iPhone fully up-to-date, restart both devices, and then test things out further then. DM us your results. https://t.co/GDrqU22YpT"
1929852,"Dear @AppleSupport , i received this email. Id this for real or is this a scam? In the email, it has a link to ""verify your Apple ID"" HELP! https://t.co/0Xj7yW4ip0",account_authentication,@574281 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU2kzhr
1560027,@AppleSupport All good now . Uninstalled iTunes and reinstalled now it’s workin again .,media_music,@454566 Perfect. We are glad to hear that things are now working for you again.
260004,"@AppleSupport Nope, still WiFi is still ON, y Force Touch and nothing, it is still ON https://t.co/sIhSzRDkOJ",connectivity,@177854  We certainly welcome any feedback you may have regarding this functionality here: https://t.co/eTPVYVFyd8
852911,@118721 @AppleSupport I bought an album on iTunes and now it says I have to rebuy it again,media_music,@322613 We have a team who can help. Reach out to iTunes by phone or chat to take a deeper look here: https://t.co/SDIe7UiyJN
206643,"@115858 @AppleSupport my new phone 6 has never been so slow and died so quickly. IOS 11 sucks, so rotted.",ios_update,@164943 Let's see what we can do to help. Send us a DM with more details and we can look into this for you. https://t.co/GDrqU22YpT
697539,@AppleSupport why can’t I control music I’m listening to from the lock screen anymore? https://t.co/Z5i6sd32SH,device_hardware,"@286419 Let's work together to get you back in control of your music. Follow these steps, first: https://t.co/OWRDHWSt4h"
909072,@AppleSupport Hi! I got a message on my phone that I needed to do something w/ my iCloud. Now I can't access my iMessages on my MacBook.,account_authentication,@335925 Let us help you get this sorted out. DM us here so we may better assist you: https://t.co/GDrqU22YpT
112905,@AppleSupport #iphone5s @115858 I want to go back to iOS 10. How? Battery draining can’t withstand 12hrs.,battery,@141102 We want to be sure you get the most out of your battery life. Send us a DM so we can help you further. https://t.co/GDrqU22YpT
40528,"@AppleSupport Other site works on Safari, and at the same time icloud login also works perfectly fine in Chrome",account_authentication,@124894 We've checked our status everything looks ok. https://t.co/7NVrDovSd8. Have you tried clearing your Safari browser history? https://t.co/GDrqU22YpT
2207630,"ok first the A?? super mario boxes instead of “I”, texts are out of order, no notifications from incoming texts, &amp; notifications from OUTGOING texts lol what is this nonsenseeeeee @AppleSupport",notifications_messages,"@645433 Let's work together to get these four issues resolved. What's your model and which OS version does it have installed?

Any steps tried so far?"
660495,@AppleSupport So I was just watching a little anime on my iPhone and I noticed this little guy is joining me for the show. Anyway to remove him? https://t.co/zjvZV1I93V,device_hardware,@277333 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
154414,"@AppleSupport just restarted my computer for your stupid update, now I have the circle with a slash symbol upon startup. HELP",ios_update,"@151382 We've got steps for you to get this solved. Check out the ""Prohibitory symbol"" section here: https://t.co/KKHbRRkCpI 

Let us know in DM if you still need our help. https://t.co/GDrqU22YpT"
541093,What’shappening to iphone? My iPhone 7+ been slightly crashing.. It turned black then return to lock screen. What to do? Please help.. @AppleSupport,app_crash_performance,@245519 We'd be happy to look into this issue with you more in depth.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
2509411,@AppleSupport iTunes doesn’t accept my PayPal account as my payment method can you please help,account_authentication,"@261806 We'd like to look into this for you. Please check out the ""PayPal"" section here: https://t.co/QlgvVVFJem

If you're still running into trouble, please DM us the details of what you're experiencing and we'll go from there. https://t.co/GDrqU22YpT"
546687,iPhone 6 is the new Samsung. The new iOS ruined my phone. Glitches and reboots automatically. Slow and shitty. #dissapointedbyApple @AppleSupport @2310 @115858,app_crash_performance,@202818 Try backing up and installing iOS 11.2: https://t.co/80YRnjDFDk Run it for a bit after updating all your apps. Then DM us and let us know how it's going. https://t.co/GDrqU22YpT
453950,@AppleSupport MacBook Pro 13-inch 2017,device_hardware,@222731 Thanks. Let's look into this further via DM. Let us know the version of macOS installed via DM. https://t.co/GDrqU22YpT
643900,"@AppleSupport Assistive touch, background refresh are all off, low power mode is on. Battery still drains like crazy. Please fix next update",battery,@272850 Let's check a few things together. Please tap here to continue in a DM: https://t.co/GDrqU22YpT
236438,@115858 @AppleSupport my phone start freezing 10 times a day and then restarting itself! Wtf is up Apple? iOS 11.01 is so frustrating!,ios_update,@172316 We want to help you with this. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT
1166741,"@AppleSupport 
My battery has been terrible since 11.1. Have you identified the problem and what are you doing to fix it?",battery,@394441 We'd be happy to help. Send us a DM with a few details and we can start there. https://t.co/GDrqU22YpT
796631,"Are you serious, @AppleSupport? Installed iOS 11.0.3 last night. With 15% battery and airplane mode on my 7 plus was dead in the morning 😡",battery,@309961 We'd like to look into what's happening together. Please send us a DM and we can get started. https://t.co/GDrqU22YpT
602396,@AppleSupport Yes. Rebooted. Turned off Bluetooth. No audio out of the earpiece. Just got the phone delivered Friday.,connectivity,"@262995 Thanks for the details. Next, we'd like to have you meet us in DM so we can gather some details from you. https://t.co/GDrqU22YpT"
766962,@AppleSupport wifi which is irrelevant because the songs are downloaded.,connectivity,@303302 Is the music purchased from iTunes or from Apple Music catalog?
285221,"@AppleSupport My wifi and bluethooth on automatically in night, and this update also slow down my phone as well. plz release some stable ver",ios_update,"@183952 Let us help. To begin, let us know which version of iOS 11 your iPhone is on, and we’ll take it from there."
1080399,"@AppleSupport The battery goes flat so quick without even using my phone, my battery % goes up and down, yes I have 11.0.3",battery,@374867 We'll be happy to help you maximize your battery life. Check out: https://t.co/bivpdfBNJ6 Let's dig into this deeper over DM: https://t.co/GDrqU22YpT
1416050,"@AppleSupport what the fuck is this? First I lose the data on my phone, and now I can’t redo a load music from an old account? https://t.co/27Jmo1uXzA",account_authentication,@449090 We're happy to help. Reach us via DM to continue. https://t.co/GDrqU22YpT
371897,@187675 @AppleSupport Thank you. You should move that button back to Display &amp; Brightness where it used to be &amp; makes more sense. #buried,device_hardware,"@203893 We appreciate your feedback on this, let us know your thoughts on this here as well: https://t.co/eTPVYVFyd8"
2614341,"@AppleSupport the new IOS broke my phone.  Can’t active iMessage and I tried all the how to’s already. Wtf, fix this.",notifications_messages,@739047 We'd love help get the corrected for you. Are you seeing a specific error message when you try to activate iMessage now? That info will help us plan our next steps.
617119,"Hi @AppleSupport, any way to remove the ""your disk is almost full"" message that just won't go away please? I have 3GB of free space and I'm fine with that. So irritating.",notifications_messages,"@266413 Let's take a look at this together. Which device are you seeing this message on? Send us your reply in DM, please. https://t.co/GDrqU22YpT"
156039,@AppleSupport Your Apple ID has been disabled.... That's all it says.  Thanks @AppleSupport,account_authentication,"@151828 Got it, thanks! Going forward, we'd like to have you take a look at the steps listed here: https://t.co/HH37urdbz9 If still having issues after following this article, we'd recommend reaching out to our Account Security Advisors here: https://t.co/UJm15vmMM2"
1121699,@AppleSupport my 5s is not charging after recovering from loosing my contacts- problems with 11.0.3?,battery,@384584 We're here for you. Let us know if this helps: https://t.co/uqxquyfdn0
63202,@AppleSupport iPhone 7 Plus,device_hardware,@130498 We wanted to provide this link with special attention to the ‘Use Night Shift’ section: https://t.co/it24SqZD78
1647337,@AppleSupport would reeeeeally appreciate it if you fixed the i that keeps changing to a weird box with a ? K thanks!,app_crash_performance,@325985 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
105378,"@AppleSupport So like I said from the start you can’t turn it off fully from the control centre. 
“If you want to completely disable Wi-Fi and Bluetooth for all networks and devices, follow these steps:
To turn off Wi-Fi, go to Settings &gt; Wi-Fi and turn off Wi-Fi.”",connectivity,@139274 That's correct. We just wanted to make sure that we let you know. Go ahead and DM us which iPhone and iOS version you're using and we'll continue there. You can find the version by going to Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT
1690562,@AppleSupport @513238 I have the same issue as well. Wi-Fi downloads not working on multiple signals and data downloads are taking forever. Fix this!!,connectivity,@513237 We’re here to help. Please DM us the software version you’re using so we can better assist you. https://t.co/GDrqU22YpT
247109,@12651  @AppleSupport pourquoi les iPhone bug et se déchargent en 2 sec  avec la mise à jour iOs 11 ???,ios_update,@174702 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1219474,"Question: if you have DVDs, and they don’t include a digital copy, can you still load them on iTunes? @AppleSupport",media_music,"@406113 Thanks for reaching out. No, you will have to purchase the digital copy."
1354536,@AppleSupport my billing address somehow defaulted to my shipping address when I placed my order &amp; I can’t change it. Will it get cancelled?,app_crash_performance,@435877 Let's get you pointed in the right direction. Reach out to our Online Sales Support here:  https://t.co/8yjRd1Xo0i
432359,@AppleSupport there any reason y #iPhone5S is not charging when @118721 is on pause? Listening 2 audiobook last night &amp; woke up 2 1% charge.,battery,@217829 Have you tested it again while pausing music to see if the issue persists?
308602,@AppleSupport Sadly yes,general_support,"@189694 When did this issue first start to occur? Let us know via DM, and we'll continue there. https://t.co/GDrqU22YpT"
2278406,"Guys Hello 
again  

My ,FaceTime ,  wouldn’t work
 I don’t know what is wrong with him
@AppleSupport",notifications_messages,"@662471 FaceTime is one of our favorite ways to communicate, especially around the holidays. We are glad to help. What happens when you attempt to make a FaceTime call?"
2284994,"@AppleSupport I am unable to login to https://t.co/UGOhMiMDl8

Same on https://t.co/Tcccp65Jwd and https://t.co/VtJjpwM40M connect. PLEASE HELP! https://t.co/Ir6XwhVsla",account_authentication,"@663990 That is certainly not the experience that we wanted you to have with your Apple ID, and we are going to do everything we can to help you. When you have a free moment, please contact our Apple ID account specialists here for support: https://t.co/UJm15vmMM2"
2754742,@AppleSupport Happens with all of them. I’ll pick a photo to send and type out a message and when I hit send the photo will dissapear but the text will send,notifications_messages,"@771053 Thanks for confirming that. Is this happening with both SMS messages and iMessage? Also, which iOS version are you currently on?"
248739,Why does my phone keep automatically turning on WiFi and Bluetooth even when I manually turn them off 😤 @AppleSupport,connectivity,"@175092 Are you using Control Center to turn them off? If so, check out how the new features work here: https://t.co/G7BHuQFeJE"
1164664,@AppleSupport I was having whatsapp call and I wasn’t able to control the speaker volume..it was showing on the screen that the volume is changing but nothing actually happened..any idea? Am using the last iOS version,app_crash_performance,@393963 We're here to help. Does this issue happen with any other apps?
1919925,@AppleSupport Pathetic service. 1 day old phone giving nightmares..  Please take this stupid box back and refund my money.,purchase_billing,@571576 We want to help with your new iPhone. Please send us a DM with a few details about what you're experiencing. https://t.co/GDrqU22YpT
1807645,@AppleSupport unable to restore purchases or buy new for apps. Please check.,purchase_billing,@543058 We're here to help. Are you getting any errors? Are you using Wi-Fi or mobile data? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT
1079483,@AppleSupport Or any others apps. There are times when I can but it freezes and then starts but without any sound,app_crash_performance,"@374626 How soon after the update did these start to occur? DM us, we'll dig further into this there. https://t.co/GDrqU22YpT"
174981,"can u explain me why my apple watch series 2 can't be connect to my  iphone 6S since iOS 11.1.2 ? And why my sms are send/received with a lot  of retard ?  

It's not a problem with my operator.

@115858 @AppleSupport",ios_update,@157054 We'd be delighted to help. Which watchOS are you running on the Apple Watch 2? It sounds as though you may have tried a few troubleshooting steps prior to reaching out. Please tell us what you've attempted and we'll save time not repeating them.
50059,My phone now lists over 50 apps that can’t be used until the developers upgrade to ios11 What is going on @AppleSupport,ios_update,@127207 We want you to be able to use all your apps with the update. Are there any updates for your apps in the App Store?
1407862,Great. #ios11 upgrade trashed what was previously great iPhone 7 battery life @AppleSupport. Battery life = chronic problem for @115858,battery,@447245 We'd be happy to help. DM us which iOS 11 version you're using and we'll go from there. https://t.co/GDrqU22YpT
2366191,"@AppleSupport The “iPod” feature, meaning the music app bcus I would assume you’d not associate it with another device, so I mean the music app itself. Restarting does fix it, but I’d like to NOT have to reset my phone every time it stops working.",media_music,@683068 Okay. Let's look into this further. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT
157807,@115858 @AppleSupport Does The iPhone X Hav Touch  Id Now Let Me Know?? https://t.co/JTcj19Fvbn,device_hardware,@152259 We can help. The iPhone X uses Face ID for authentication for various service like Apple Pay: https://t.co/IAqhD2GO64
744273,Nice battery draining @AppleSupport #ios11 20% in 5 minutes doing nothing....,battery,@297951 Have you updated to iOS 11.0.2 yet? https://t.co/80YRnjDFDk Send us a DM and let us know more details. https://t.co/GDrqU22YpT
237026,@AppleSupport I did and the service was horrible,general_support,"@172455 That's not the experience we'd want you to have. Send us a DM with details, and we will continue from there. https://t.co/GDrqU22YpT"
709481,@AppleSupport hi would you be able to check if I got the Apple Music trial for three months please?,media_music,@289645 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
762567,@302198 @AppleSupport Nope it’s a 6s. I have double battery and can’t even make it a day. @AppleSupport,battery,@302197 We're more than happy to look into this with you. Meet us in DM and we'll go from there. https://t.co/GDrqU22YpT
303526,"@AppleSupport Yes but it doesn’t actually turn off WiFi, Bluetooth in #iOS11 !When you go to settings, you’ll still find it searching for Wifi, Bluetooth!",ios_update,@188460 This is expected behavior. To turn off Wi-Fi or Bluetooth in iOS 11 you'll want to do so via your Settings app.
330961,"@AppleSupport It works now, thx!",general_support,@194798 You're welcome.  Feel free to reach out to us if you have any further questions.  Have a wonderful day!
333241,@AppleSupport hi I’ve done the recent iPhone updat and every time I scroll through my screen it skips to landscape mode despite being on portrait lock can you help ? https://t.co/lc0PdM5d4D,device_hardware,@195372 Let's work on your iPhone together. Meet up with us in DM to continue. https://t.co/GDrqU22YpT
2295675,@AppleSupport every other day my account is being locked. Been going on for way too long. Sort this out,account_authentication,@666583 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
23089,@AppleSupport It cuts on but only to the apple logo and then it turns off again and idk iOS 10,ios_update,@121029 Have you had a chance to connect to your charger? Please let us know in DM what happens when you do that. https://t.co/GDrqU22YpT
216152,@AppleSupport Hi. Thanks for the reply. I have tried but the problem is that the password line has disappeared from Yahoo with the latest update. (See the image). So there is no way to update the password. https://t.co/9I62qrVhTE,ios_update,@167388 Thanks for the info! Do you have a recent backup of your device in iCloud or iTunes? Let us know in a DM. https://t.co/GDrqU22YpT
1333689,"@AppleSupport 
If I change my number on my iPhone does it work right away?
Or does it take a little time to go through? https://t.co/mt94uqBrZ7",app_crash_performance,@431132 Have you changed your phone number recently? We can help. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT
333605,"Hey @AppleSupport, even in iOS 11.0.2 my previously-dismissed notifications come back like this https://t.co/Co73VchRNP",ios_update,@3922 Thanks for this report!  Did this start with iOS 11 on your iPhone?  Does this happen with only certain notifications or all?
652953,@AppleSupport Is there a parental control I can put on my phone to stop apps being purchased from my daughters phone,purchase_billing,"@275259 Great question! You can use Restrictions on your daughter's phone to prevent purchases. Take a look at the section ""Prevent in-app purchases or disable purchasing"" here: https://t.co/c8E8kWRAIs"
92678,@AppleSupport Thanks a lot. I have a 7 and OS 11.1.2. I managed to shut it off by holding the sleep and both volume buttons and it restarted that way. I wasn’t aware of that method before then. Still confused about the glitch though.,device_hardware,"@136066 Perfect. That's what our next suggestion was going to be. Glad you figured that out, and got back into your iPhone 7. Do you recall which app the notification belonged to? We'd like to see if we can prevent this from happening again."
448350,Bruh if  my phone keep losing battery while plugged in I’m squaring up @AppleSupport,battery,@221214 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
1886649,@115858 @AppleSupport what is going on with your service?? I have to hit all my apps numerous times to open to include my messages!,notifications_messages,"@562710 We'd like to see if we can help. To get started, DM us the device you're experiencing this on. We'll meet you there. https://t.co/GDrqU22YpT"
308579,@AppleSupport iPhone frozen on home screen. iOS11. Can't force reboot. Email icon appears to be the source of the issue.,ios_update,"@189687 Hey, let's look into this some more. Please DM us the exact iOS version and we'll work together from there. https://t.co/GDrqU22YpT"
40516,"@124890 Não melhorou. PIOROU!
Sai de casa com 100% de bateria e cheguei no trampo com 92%... SEM USAR!
@AppleSupport please, fiX the battery issue!",battery,"@124889 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
161276,"@AppleSupport my iPhone 7 Plus is constantly saying no service and has since around lunch time, my SIM card works in other phones but when I put other sims in my phone it still says no service so is obviously my phone and not my sim, what can I do?",device_hardware,"@153205 Hey there, great job trying out other sim cards to isolate the problem. Were the other sims for your same carrier? Let's try some of the steps in this article like restarting your iPhone and checking for a carrier settings update: https://t.co/5KootZbxj1"
1342670,How long do you think I’ll take you to fix the last version of iOS @115858 @AppleSupport my phone crashes at all time. (Version 11.0.3),app_crash_performance,@433144 We can help out. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT
774658,Thanks to your new iOS 11 update it has completely screwed up my iPhone. My battery dies faster and my apps freeze constantly @AppleSupport,battery,@305070 This is not the experience we want you to have. Reach out to us in DM. https://t.co/GDrqU22YpT
448364,@AppleSupport I foolishly updated my iPad as well and seem to be have the same problem...,ios_update,@221219 We'd be happy to help you again. Let's meet in DM. https://t.co/GDrqU22YpT
1146090,"@AppleSupport hi, I am getting text messages for UPS shipments for an Apple order I didn’t make? Please investigate",notifications_messages,@389755 We're here to help. Please DM us via the following link and we'll help you from there. https://t.co/GDrqU22YpT
1243833,@AppleSupport My apple music ain’t working so we swinging,media_music,"@411811 We're here to help. DM us, and let us know what happens when you try to us it. We'll see what we can do. https://t.co/GDrqU22YpT"
518398,@AppleSupport what happened to my iPhone 6s with the latest iOS? Always like this every 10-20s. It happened in different iPhone with the different series but in same latest iOS. https://t.co/9PiGrQ5P2U,device_hardware,@172175 We're here to help. Follow the steps in the If your device turns on but gets stuck during start up section of this article and let us know if the issue continues: https://t.co/8MvHMGgIUP
358936,"@AppleSupport Yes, I do.",general_support,@201004 Which iOS version is your iPad currently on? You can find that from Settings &gt; General &gt; About
357396,"Ever since I updated my iPhone it hasn’t worked the same. Always freezes, music length etc glitches. 🤦🏻‍♂️ @AppleSupport",ios_update,@200870 We’d like to help. Which iPhone model and iOS 11 version are you using? The latest version is 11.0.2.
449436,@AppleSupport my Bluetooth doesn’t work,connectivity,"@221513 We can help with your Bluetooth! Tell us what's not working with it, please. Are you getting an error?"
797636,@AppleSupport bug when opening settings app. There is a vertical line on the rightmost part of the screen. https://t.co/hkuGBBEubJ,device_hardware,@310167 Have you updated to iOS 11.0.3 yet? https://t.co/80YRnjDFDk Send us a DM and let us know more details. https://t.co/GDrqU22YpT
810811,"Hey @AppleSupport, is the bug report site down? Just keeps repeating the login screen, over and over again.",account_authentication,@222099 Which site specifically are you referring to? We'll be happy to look into this.
310593,@AppleSupport Version 11.0.2. I believe it’s the latest,general_support,@190165 Got it. We have a few follow up questions. Could you meet with us in DM? https://t.co/GDrqU22YpT
31956,@AppleSupport That fixed it,general_support,@123068 Great. Let us know if you have any further questions or concerns. We're happy to help.
2287438,"@AppleSupport Yes it works there. Just not Snapchat, Siri, voice to text, or when I try to send a voice message in iMessage",notifications_messages,@664598 Understood. Is this still happening after restarting your iPhone?
498580,Anyone know why this has happened to my MacBook Retina screen? It’s been slowly getting worse over last two years. 2012 Pro. Any ideas how to fix it? @176071 @AppleSupport @115858 https://t.co/DCD8yEcwYl,app_crash_performance,"@234021 We want to help make sure your Mac is in the condition you expect. Send us a DM and tell us which country you're in, and we'll help."
739142,@AppleSupport no actually I'm looking for change my ringtone on my apple watch,app_crash_performance,@296773 Do you want the ringtone to be different from what you have on your iPhone? DM us here: https://t.co/GDrqU22YpT
2689416,@AppleSupport tried to connect my Bluetooth headphones and got this pop-up https://t.co/hgLA5s60hi,connectivity,"@756120 This is actually expected behavior when you disconnect from Bluetooth accessories from the Control Center. If you want to completely disable Wi-Fi and Bluetooth for all networks and devices, learn how with this link here: https://t.co/G7BHuQnDS6"
